Id_detalleordencompra,Fpago,TOTAL,cantidad,tipo_servicio,Fraccionamiento,lote
158452,01/11/2022,218.0,1.0,MEDIDO,LA JOYA,965.0
158453,01/11/2022,228.29,1.0,MEDIDO,LA JOYA,965.0
158454,01/11/2022,218.0,1.0,MEDIDO,LA JOYA,967.0
158455,01/11/2022,356.13,1.0,MEDIDO,LA JOYA,967.0
158456,01/11/2022,462.08,1.0,MEDIDO,LA JOYA,983.0
158457,01/11/2022,744.02,1.0,MEDIDO,LA JOYA,983.0
158458,01/11/2022,344.29,1.0,MEDIDO,LA JOYA,989.0
158459,01/11/2022,336.31,1.0,MEDIDO,LA JOYA,989.0
158460,01/11/2022,218.0,1.0,CUOTA FIJA,LA JOYA,990.0
158461,01/11/2022,349.99,1.0,CUOTA FIJA,LA JOYA,990.0
158462,01/11/2022,458.82,1.0,MEDIDO,LA JOYA,1007.0
158463,01/11/2022,455.95,1.0,MEDIDO,LA JOYA,1007.0
158464,01/11/2022,604.68,1.0,CUOTA FIJA,LA JOYA,1009.0
158465,01/11/2022,597.29,1.0,CUOTA FIJA,LA JOYA,1009.0
158466,01/11/2022,218.0,1.0,MEDIDO,LA JOYA,1014.0
158467,01/11/2022,351.68,1.0,MEDIDO,LA JOYA,1014.0
158470,03/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,9171.0
158471,03/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,9171.0
158472,03/11/2022,832.93,1.0,MEDIDO,DESCONOCIDO,2126.0
158473,03/11/2022,884.8,1.0,MEDIDO,DESCONOCIDO,2126.0
158474,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,2129.0
158475,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,2129.0
158477,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,5851.0
158478,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,5851.0
158488,03/11/2022,357.93,1.0,CUOTA FIJA,DESCONOCIDO,5842.0
158489,03/11/2022,484.17,1.0,CUOTA FIJA,DESCONOCIDO,5842.0
158490,03/11/2022,374.83,1.0,MEDIDO,DESCONOCIDO,5846.0
158491,03/11/2022,396.15,1.0,MEDIDO,DESCONOCIDO,5846.0
158492,03/11/2022,421.5,1.0,MEDIDO,DESCONOCIDO,5862.0
158493,03/11/2022,462.11,1.0,MEDIDO,DESCONOCIDO,5862.0
158494,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,5968.0
158495,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,5968.0
158496,03/11/2022,400.0,1.0,CUOTA FIJA,DESCONOCIDO,8377.0
158497,03/11/2022,400.0,1.0,CUOTA FIJA,DESCONOCIDO,8377.0
158498,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,5987.0
158499,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,5987.0
158500,03/11/2022,832.93,1.0,CUOTA FIJA,DESCONOCIDO,8381.0
158501,03/11/2022,884.8,1.0,CUOTA FIJA,DESCONOCIDO,8381.0
158502,03/11/2022,411.98,1.0,CUOTA FIJA,DESCONOCIDO,5990.0
158503,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,5990.0
158504,03/01/2022,766.22,1.0,CUOTA FIJA,DESCONOCIDO,5991.0
158505,03/01/2022,747.61,1.0,CUOTA FIJA,DESCONOCIDO,5991.0
158506,03/01/2022,218.0,1.0,MEDIDO,DESCONOCIDO,5995.0
158507,03/01/2022,228.29,1.0,MEDIDO,DESCONOCIDO,5995.0
158508,03/11/2022,832.93,1.0,CUOTA FIJA,DESCONOCIDO,6003.0
158509,03/11/2022,884.8,1.0,CUOTA FIJA,DESCONOCIDO,6003.0
158510,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6010.0
158511,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,6010.0
158512,03/11/2022,463.83,1.0,MEDIDO,DESCONOCIDO,6017.0
158513,03/11/2022,352.19,1.0,MEDIDO,DESCONOCIDO,6017.0
158514,03/11/2022,832.93,1.0,CUOTA FIJA,DESCONOCIDO,6022.0
158515,03/11/2022,884.8,1.0,CUOTA FIJA,DESCONOCIDO,6022.0
158516,03/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6031.0
158517,03/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,6031.0
158518,03/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6038.0
158519,03/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6038.0
158520,03/11/2022,1653.9,1.0,MEDIDO,DESCONOCIDO,6869.0
158521,03/11/2022,809.1,1.0,MEDIDO,DESCONOCIDO,6869.0
158522,03/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,8551.0
158523,03/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,8551.0
158524,03/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3107.0
158525,03/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3107.0
158543,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,6111.0
158544,04/11/2022,393.78,1.0,CUOTA FIJA,DESCONOCIDO,6111.0
158545,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,6114.0
158546,04/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,6114.0
158547,04/11/2022,428.21,1.0,CUOTA FIJA,DESCONOCIDO,6124.0
158548,04/11/2022,434.55,1.0,CUOTA FIJA,DESCONOCIDO,6124.0
158551,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,6144.0
158552,04/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,6144.0
158554,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,7405.0
158555,04/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,7405.0
158556,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,6153.0
158557,04/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,6153.0
158558,04/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,6158.0
158559,04/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,6158.0
158560,04/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,7377.0
158561,04/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,7377.0
158562,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6208.0
158563,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6208.0
158564,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6210.0
158565,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6210.0
158567,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6211.0
158568,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6211.0
158569,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6212.0
158570,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6212.0
158571,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6213.0
158572,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6213.0
158575,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6216.0
158576,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6216.0
158581,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6217.0
158582,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6217.0
158583,04/11/2022,384.17,1.0,MEDIDO,DESCONOCIDO,6218.0
158584,04/11/2022,393.71,1.0,MEDIDO,DESCONOCIDO,6218.0
158585,04/11/2022,390.46,1.0,MEDIDO,DESCONOCIDO,6223.0
158586,04/11/2022,382.45,1.0,MEDIDO,DESCONOCIDO,6223.0
158587,04/08/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6226.0
158588,04/08/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6226.0
158589,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6226.0
158590,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6226.0
158591,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6228.0
158592,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6228.0
158593,04/11/2022,366.65,1.0,MEDIDO,DESCONOCIDO,6231.0
158594,04/11/2022,423.57,1.0,MEDIDO,DESCONOCIDO,6231.0
158596,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6232.0
158597,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6232.0
158598,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6234.0
158599,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6234.0
158600,04/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6235.0
158601,04/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,6235.0
158602,04/11/2022,376.69,1.0,CUOTA FIJA,DESCONOCIDO,6236.0
158603,04/11/2022,400.25,1.0,CUOTA FIJA,DESCONOCIDO,6236.0
158604,04/09/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,8458.0
158605,04/09/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,8458.0
158606,04/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,8458.0
158607,04/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,8458.0
158608,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6240.0
158609,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6240.0
158610,04/11/2022,338.72,1.0,MEDIDO,DESCONOCIDO,6241.0
158611,10/02/2023,228.29,1.0,MEDIDO,DESCONOCIDO,6241.0
158613,04/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6242.0
158614,04/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,6242.0
158615,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6244.0
158616,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6244.0
158617,04/11/2022,354.28,1.0,CUOTA FIJA,DESCONOCIDO,6245.0
158618,04/11/2022,402.72,1.0,CUOTA FIJA,DESCONOCIDO,6245.0
158619,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,8412.0
158620,04/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,8412.0
158621,04/11/2022,350.14,1.0,MEDIDO,DESCONOCIDO,8418.0
158622,04/11/2022,349.66,1.0,MEDIDO,DESCONOCIDO,8418.0
158625,04/11/2022,357.1,1.0,MEDIDO,DESCONOCIDO,8419.0
158626,04/11/2022,357.63,1.0,MEDIDO,DESCONOCIDO,8419.0
158627,04/11/2022,320.0,1.0,MEDIDO,DESCONOCIDO,8420.0
158628,04/11/2022,362.81,1.0,MEDIDO,DESCONOCIDO,8420.0
158629,04/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,8422.0
158630,04/11/2022,332.64,1.0,MEDIDO,DESCONOCIDO,8422.0
158632,04/11/2022,352.44,1.0,CUOTA FIJA,DESCONOCIDO,8423.0
158633,04/11/2022,345.77,1.0,CUOTA FIJA,DESCONOCIDO,8423.0
158634,07/11/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,8425.0
158635,07/11/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,8425.0
158636,07/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,8426.0
158637,07/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,8426.0
158638,07/11/2022,218.0,1.0,MEDIDO,DESCONOCIDO,6266.0
158639,07/11/2022,228.29,1.0,MEDIDO,DESCONOCIDO,6266.0
158640,07/11/2022,254.1,1.0,MEDIDO,DESCONOCIDO,3114.0
158641,07/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3114.0
158642,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3118.0
158643,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3118.0
158644,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3120.0
158645,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3120.0
158646,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3121.0
158647,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3121.0
158648,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3128.0
158649,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3128.0
158650,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3129.0
158651,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3129.0
158652,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3132.0
158653,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3132.0
158655,07/11/2022,373.74,1.0,CUOTA FIJA,DESCONOCIDO,3133.0
158656,07/11/2022,430.16,1.0,CUOTA FIJA,DESCONOCIDO,3133.0
158657,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3134.0
158658,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3134.0
158659,07/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3135.0
158660,07/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3135.0
158661,07/11/2022,379.88,1.0,MEDIDO,DESCONOCIDO,3136.0
158662,07/11/2022,372.94,1.0,MEDIDO,DESCONOCIDO,3136.0
158663,07/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3137.0
158664,07/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3137.0
158665,07/11/2022,368.75,1.0,CUOTA FIJA,DESCONOCIDO,3138.0
158666,07/11/2022,374.59,1.0,CUOTA FIJA,DESCONOCIDO,3138.0
158667,07/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3139.0
158668,07/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3139.0
158669,07/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3244.0
158670,07/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3244.0
158719,07/11/2022,364.24,1.0,MEDIDO,DESCONOCIDO,3245.0
158720,07/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3245.0
158723,02/09/2022,76.0,1.0,MEDIDO,DESCONOCIDO,3248.0
158724,02/09/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3248.0
158725,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3249.0
158726,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3249.0
158727,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3250.0
158728,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3250.0
158729,08/11/2022,0.0,1.0,MEDIDO,DESCONOCIDO,3251.0
158730,08/11/2022,0.0,1.0,MEDIDO,DESCONOCIDO,3251.0
158731,08/11/2022,948.48,1.0,MEDIDO,DESCONOCIDO,3252.0
158732,08/11/2022,735.95,1.0,MEDIDO,DESCONOCIDO,3252.0
158735,02/09/2022,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3254.0
158736,02/09/2022,0.0,1.0,CUOTA FIJA,DESCONOCIDO,3254.0
158737,08/11/2022,355.89,1.0,CUOTA FIJA,DESCONOCIDO,3254.0
158738,08/11/2022,397.29,1.0,CUOTA FIJA,DESCONOCIDO,3254.0
158739,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3255.0
158740,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3255.0
158741,08/11/2022,437.79,1.0,MEDIDO,DESCONOCIDO,3256.0
158742,08/11/2022,444.78,1.0,MEDIDO,DESCONOCIDO,3256.0
158743,08/11/2022,628.57,1.0,MEDIDO,DESCONOCIDO,3257.0
158744,08/11/2022,517.38,1.0,MEDIDO,DESCONOCIDO,3257.0
158745,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3258.0
158746,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3258.0
158747,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3259.0
158748,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3259.0
158749,08/11/2022,375.04,1.0,MEDIDO,DESCONOCIDO,3260.0
158750,08/11/2022,389.2,1.0,MEDIDO,DESCONOCIDO,3260.0
158751,08/11/2022,370.59,1.0,MEDIDO,DESCONOCIDO,3261.0
158752,08/11/2022,393.43,1.0,MEDIDO,DESCONOCIDO,3261.0
158753,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3262.0
158754,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3262.0
158757,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3263.0
158758,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3263.0
158760,02/09/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3265.0
158761,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3265.0
158768,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3266.0
158769,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3266.0
158770,08/11/2022,521.11,1.0,CUOTA FIJA,DESCONOCIDO,3140.0
158771,08/11/2022,375.37,1.0,CUOTA FIJA,DESCONOCIDO,3140.0
158772,08/11/2022,406.81,1.0,CUOTA FIJA,DESCONOCIDO,3141.0
158773,08/11/2022,540.69,1.0,CUOTA FIJA,DESCONOCIDO,3141.0
158774,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3144.0
158775,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3144.0
158776,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3145.0
158777,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3145.0
158782,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3146.0
158783,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3146.0
158784,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
158785,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
158786,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
158787,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3147.0
158788,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3149.0
158789,08/11/2022,371.28,1.0,CUOTA FIJA,DESCONOCIDO,3149.0
158790,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3150.0
158791,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3150.0
158792,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3151.0
158793,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3151.0
158794,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3152.0
158795,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3152.0
158797,08/11/2022,501.0,1.0,CUOTA FIJA,DESCONOCIDO,3153.0
158798,08/11/2022,413.28,1.0,CUOTA FIJA,DESCONOCIDO,3153.0
158799,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3154.0
158800,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3154.0
158801,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3155.0
158802,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3155.0
158803,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3156.0
158804,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3156.0
158805,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3157.0
158806,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3157.0
158808,08/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3158.0
158809,08/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3158.0
158810,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3159.0
158811,08/11/2022,394.63,1.0,CUOTA FIJA,DESCONOCIDO,3159.0
158812,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3161.0
158813,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3161.0
158814,08/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3162.0
158815,08/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3162.0
158816,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3163.0
158817,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3163.0
158818,09/11/2022,367.31,1.0,CUOTA FIJA,DESCONOCIDO,3164.0
158819,09/11/2022,423.24,1.0,CUOTA FIJA,DESCONOCIDO,3164.0
158820,09/11/2022,264.13,1.0,MEDIDO,DESCONOCIDO,3167.0
158821,09/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3167.0
158822,09/11/2022,371.74,1.0,CUOTA FIJA,DESCONOCIDO,3168.0
158823,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3168.0
158824,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3169.0
158825,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3169.0
158826,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3176.0
158827,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3176.0
158829,09/01/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3178.0
158830,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3178.0
158831,09/11/2022,530.54,1.0,CUOTA FIJA,DESCONOCIDO,3183.0
158832,09/11/2022,503.46,1.0,CUOTA FIJA,DESCONOCIDO,3183.0
158833,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,
158834,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,
158837,15/05/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158838,15/05/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158839,15/07/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158840,15/07/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158841,15/09/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158842,15/09/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158843,15/11/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158844,15/11/2021,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158845,15/01/2022,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158846,15/01/2022,400.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158847,15/03/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158848,15/03/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158849,15/05/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158850,15/05/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158851,15/07/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158852,15/07/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158853,15/09/2022,218.0,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158854,15/09/2022,228.29,1.0,CUOTA FIJA,DESCONOCIDO,6246.0
158858,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3187.0
158859,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3187.0
158860,09/11/2022,437.25,1.0,CUOTA FIJA,DESCONOCIDO,3189.0
158861,09/11/2022,447.97,1.0,CUOTA FIJA,DESCONOCIDO,3189.0
158862,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3198.0
158863,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3198.0
158865,09/11/2022,359.95,1.0,MEDIDO,DESCONOCIDO,3207.0
158866,09/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3207.0
158867,15/03/2022,,1.0,CUOTA FIJA,FINCAS,518.0
158868,15/03/2022,,1.0,CUOTA FIJA,FINCAS,518.0
158869,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3208.0
158870,09/11/2022,256.86,1.0,CUOTA FIJA,DESCONOCIDO,3208.0
158871,15/05/2022,,1.0,CUOTA FIJA,FINCAS,518.0
158872,15/05/2022,,1.0,CUOTA FIJA,FINCAS,518.0
158873,15/07/2022,400.0,1.0,CUOTA FIJA,FINCAS,518.0
158874,15/07/2022,400.0,1.0,CUOTA FIJA,FINCAS,518.0
158875,15/09/2022,400.0,1.0,CUOTA FIJA,FINCAS,518.0
158876,15/09/2022,400.0,1.0,CUOTA FIJA,FINCAS,518.0
158877,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3209.0
158878,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3209.0
158879,09/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3210.0
158880,09/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,3210.0
158881,09/11/2022,366.74,1.0,MEDIDO,DESCONOCIDO,
158882,09/11/2022,265.86,1.0,MEDIDO,DESCONOCIDO,
158884,09/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3213.0
158885,09/11/2022,372.11,1.0,MEDIDO,DESCONOCIDO,3213.0
158886,09/11/2022,357.63,1.0,CUOTA FIJA,DESCONOCIDO,3214.0
158887,09/11/2022,439.06,1.0,CUOTA FIJA,DESCONOCIDO,3214.0
158888,09/11/2022,354.16,1.0,CUOTA FIJA,DESCONOCIDO,3215.0
158889,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3215.0
158890,09/11/2022,404.79,1.0,CUOTA FIJA,DESCONOCIDO,3216.0
158891,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3216.0
158892,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3217.0
158893,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3217.0
158894,09/11/2022,390.11,1.0,CUOTA FIJA,DESCONOCIDO,3219.0
158895,09/11/2022,374.37,1.0,CUOTA FIJA,DESCONOCIDO,3219.0
158896,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3226.0
158897,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3226.0
158898,09/11/2022,419.68,1.0,CUOTA FIJA,DESCONOCIDO,3227.0
158899,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3227.0
158900,09/11/2022,422.35,1.0,CUOTA FIJA,DESCONOCIDO,3228.0
158901,09/11/2022,371.89,1.0,CUOTA FIJA,DESCONOCIDO,3228.0
158902,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3229.0
158903,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3229.0
158904,09/11/2022,254.13,1.0,CUOTA FIJA,DESCONOCIDO,3230.0
158905,09/11/2022,265.86,1.0,CUOTA FIJA,DESCONOCIDO,3230.0
158906,09/11/2022,377.33,1.0,CUOTA FIJA,DESCONOCIDO,3231.0
158907,09/11/2022,465.69,1.0,CUOTA FIJA,DESCONOCIDO,3231.0
158908,09/11/2022,254.13,1.0,MEDIDO,DESCONOCIDO,3233.0
